player_name,game_date,events,type,description,stand,batter,pitcher,p_throws,pitch_type,balls,strikes,hc_x,hc_y,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,selected_hitter,selected_mlbam_id,spray_x,spray_y,batter_hand,batter_spray_x,batter_spray_y,result_class,spray_angle_rad,spray_angle_deg,spray_direction
"Abrams, CJ",2023-09-24,sac_fly,X,hit_into_play,L,682928,642216,R,CH,2,1,134.05,52.07,96.1,33,363,NA,0.37711111111111106,"Abrams, CJ",682928,9.050000000000011,147.93,L,-9.050000000000011,147.93,Out,-0.06110143187904727,-3.5008541688755117,Center
"Abrams, CJ",2023-09-24,single,X,hit_into_play,L,682928,675911,R,FF,1,2,140.41,128.65,106,-12,11,0.324,0.304,"Abrams, CJ",682928,15.409999999999997,71.35,L,-15.409999999999997,71.35,Single,-0.21271035553290663,-12.187405630762768,Center
"Abrams, CJ",2023-09-24,field_out,X,hit_into_play,L,682928,657140,R,FF,1,1,134.43,141.96,93.5,-24,6,0.128,0.121,"Abrams, CJ",682928,9.430000000000007,58.03999999999999,L,-9.430000000000007,58.03999999999999,Out,-0.1610667250815042,-9.22844356716411,Center
"Abrams, CJ",2023-09-24,double,X,hit_into_play,L,682928,675911,R,FF,0,2,92.26,44.46,99.1,19,356,0.339,0.386,"Abrams, CJ",682928,-32.739999999999995,155.54,L,32.739999999999995,155.54,Double,0.20746382433815025,11.8868015362195,Center
"Abrams, CJ",2023-09-24,field_out,X,hit_into_play,L,682928,641729,R,FF,1,1,112.78,65.78,96.8,40,332,0.095,0.174,"Abrams, CJ",682928,-12.219999999999999,134.22,L,12.219999999999999,134.22,Out,0.09079423801678972,5.202126642468301,Center
"Abrams, CJ",2023-09-24,field_out,X,hit_into_play,L,682928,628452,R,FF,0,0,66.56,66.43,98.4,24,359,0.318,0.5210833333333333,"Abrams, CJ",682928,-58.44,133.57,L,58.44,133.57,Out,0.41243007870366083,23.630502853968142,Opposite
"Abrams, CJ",2023-09-22,field_out,X,hit_into_play,L,682928,670241,R,CH,1,2,149.15,155.67,68.2,-19,5,0.057,0.055,"Abrams, CJ",682928,24.150000000000006,44.33000000000001,L,-24.150000000000006,44.33000000000001,Out,-0.49882500734237606,-28.58056763630045,Pull
"Abrams, CJ",2023-09-22,single,X,hit_into_play,L,682928,543859,R,SL,0,2,86.45,144.19,69.4,4,54,0.186,0.176,"Abrams, CJ",682928,-38.55,55.81,L,38.55,55.81,Single,0.6044817071203298,34.63425061085802,Opposite
"Abrams, CJ",2023-09-22,field_out,X,hit_into_play,L,682928,670241,R,FC,0,1,145.91,69.27,86.7,31,326,0.032,0.036,"Abrams, CJ",682928,20.909999999999997,130.73000000000002,L,-20.909999999999997,130.73000000000002,Out,-0.1586045445316292,-9.087371013257073,Center
"Abrams, CJ",2023-09-22,double,X,hit_into_play,L,682928,572955,R,CU,0,0,212.6,106.43,99.7,10,164,0.782,0.727,"Abrams, CJ",682928,87.6,93.57,L,-87.6,93.57,Double,-0.7524576073775623,-43.11264516524628,Pull
